"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"11-Jul-2002","        0.00","        0.00","        0.00","    15768.50","       56209698","         1316.42"
"12-Jul-2002","        0.00","        0.00","        0.00","    15884.57","       56925386","         1318.94"
"15-Jul-2002","        0.00","        0.00","        0.00","    15601.85","       50044726","         1047.65"
"16-Jul-2002","        0.00","        0.00","        0.00","    15327.45","       49932054","         1231.67"
"17-Jul-2002","        0.00","        0.00","        0.00","    15445.47","       44574420","         1087.18"
"18-Jul-2002","        0.00","        0.00","        0.00","    15638.28","       35251677","          930.27"
"19-Jul-2002","        0.00","        0.00","        0.00","    15274.71","       30400799","          794.46"
"22-Jul-2002","        0.00","        0.00","        0.00","    14647.42","       37894008","         1039.67"
"23-Jul-2002","        0.00","        0.00","        0.00","    15201.22","       51593147","         1477.49"
"24-Jul-2002","        0.00","        0.00","        0.00","    14803.87","       46779671","         1309.25"
"25-Jul-2002","        0.00","        0.00","        0.00","    14795.41","       69600492","         1847.49"
"26-Jul-2002","        0.00","        0.00","        0.00","    13955.53","       55974409","         1455.24"
"29-Jul-2002","        0.00","        0.00","        0.00","    13855.13","       57138663","         1340.35"
"30-Jul-2002","        0.00","        0.00","        0.00","    13555.69","       61338313","         1478.80"
"31-Jul-2002","        0.00","        0.00","        0.00","    13652.87","       78292626","         1706.85"
"01-Aug-2002","        0.00","        0.00","        0.00","    13619.43","       56686703","         1227.53"
"02-Aug-2002","        0.00","        0.00","        0.00","    13314.04","       51312233","         1150.29"
"05-Aug-2002","        0.00","        0.00","        0.00","    13471.82","       46997365","         1059.33"
"06-Aug-2002","        0.00","        0.00","        0.00","    13638.13","       48495259","         1083.69"
"07-Aug-2002","        0.00","        0.00","        0.00","    13767.49","       58578294","         1340.90"
"08-Aug-2002","        0.00","        0.00","        0.00","    13650.52","       57495292","         1148.17"
"09-Aug-2002","        0.00","        0.00","        0.00","    13932.82","       67473667","         1365.59"
"12-Aug-2002","        0.00","        0.00","        0.00","    14203.47","       49068663","          971.30"
"13-Aug-2002","        0.00","        0.00","        0.00","    14114.06","       29810935","          661.35"
"14-Aug-2002","        0.00","        0.00","        0.00","    13873.77","       38818747","          830.81"
"16-Aug-2002","        0.00","        0.00","        0.00","    13930.37","       32957423","          702.77"
"19-Aug-2002","        0.00","        0.00","        0.00","    14079.00","       28435262","          660.15"
"20-Aug-2002","        0.00","        0.00","        0.00","    14753.70","       76315990","         1542.13"
"21-Aug-2002","        0.00","        0.00","        0.00","    14860.11","      100240227","         2034.42"
"22-Aug-2002","        0.00","        0.00","        0.00","    14649.52","       55620830","         1320.60"
"23-Aug-2002","        0.00","        0.00","        0.00","    15036.62","       75718907","         2189.55"
"26-Aug-2002","        0.00","        0.00","        0.00","    15187.72","       62144716","         1589.30"
"27-Aug-2002","        0.00","        0.00","        0.00","    14612.13","       75175384","         1994.95"
"28-Aug-2002","        0.00","        0.00","        0.00","    14659.78","       61460734","         1491.37"
"29-Aug-2002","        0.00","        0.00","        0.00","    14899.13","       74608869","         1957.92"
"30-Aug-2002","        0.00","        0.00","        0.00","    15543.52","       72280169","         2035.27"
"02-Sep-2002","        0.00","        0.00","        0.00","    15684.65","       88319818","         1880.01"
"03-Sep-2002","        0.00","        0.00","        0.00","    15233.85","       78330839","         1592.23"
"04-Sep-2002","        0.00","        0.00","        0.00","    15359.52","       67949044","         1750.14"
"05-Sep-2002","        0.00","        0.00","        0.00","    15483.55","       80048742","         2067.75"
"06-Sep-2002","        0.00","        0.00","        0.00","    15144.98","       63317847","         1786.37"
"09-Sep-2002","        0.00","        0.00","        0.00","    16341.55","       45489402","         1543.77"
"11-Sep-2002","        0.00","        0.00","        0.00","    16104.45","       49076886","         1543.73"
"12-Sep-2002","        0.00","        0.00","        0.00","    16045.74","       43376143","         1146.79"
"13-Sep-2002","        0.00","        0.00","        0.00","    15651.62","       29565499","          881.02"
"16-Sep-2002","        0.00","        0.00","        0.00","    15531.08","       32735236","          943.48"
"17-Sep-2002","        0.00","        0.00","        0.00","    16091.75","       45579753","         1357.52"
"18-Sep-2002","        0.00","        0.00","        0.00","    15605.47","       40761180","         1238.91"
"19-Sep-2002","        0.00","        0.00","        0.00","    15452.16","       51720524","         1473.24"
"20-Sep-2002","        0.00","        0.00","        0.00","    15435.20","       43891560","         1256.33"
"23-Sep-2002","        0.00","        0.00","        0.00","    15395.73","       40675273","         1179.26"
"24-Sep-2002","        0.00","        0.00","        0.00","    15029.19","       42425813","         1126.12"
"25-Sep-2002","        0.00","        0.00","        0.00","    15424.80","       47882699","         1303.20"
"26-Sep-2002","        0.00","        0.00","        0.00","    15535.37","       33640351","          929.75"
"27-Sep-2002","        0.00","        0.00","        0.00","    15686.37","       39192180","         1159.25"
"30-Sep-2002","        0.00","        0.00","        0.00","    15273.00","       29271495","          859.09"
"01-Oct-2002","        0.00","        0.00","        0.00","    15267.43","       53100060","         1532.51"
"03-Oct-2002","        0.00","        0.00","        0.00","    15303.76","       44976141","         1351.96"
"04-Oct-2002","        0.00","        0.00","        0.00","    15248.07","       49797371","         1460.65"
"07-Oct-2002","        0.00","        0.00","        0.00","    15201.87","       33790221","          955.76"
"08-Oct-2002","        0.00","        0.00","        0.00","    15547.97","       54480455","         1542.11"
"09-Oct-2002","        0.00","        0.00","        0.00","    15215.07","       57426785","         1610.95"
"10-Oct-2002","        0.00","        0.00","        0.00","    15497.85","       65816420","         2198.11"
"11-Oct-2002","        0.00","        0.00","        0.00","    16189.84","       61618541","         1785.95"
"14-Oct-2002","        0.00","        0.00","        0.00","    16246.82","       48357138","         1569.94"
"16-Oct-2002","        0.00","        0.00","        0.00","    16337.08","       51158878","         1706.38"
"17-Oct-2002","        0.00","        0.00","        0.00","    16542.20","       63527568","         1802.87"
"18-Oct-2002","        0.00","        0.00","        0.00","    16541.31","       71403171","         2076.64"
"21-Oct-2002","        0.00","        0.00","        0.00","    16353.50","       52499645","         1406.12"
"22-Oct-2002","        0.00","        0.00","        0.00","    16090.01","       68944830","         1666.82"
"23-Oct-2002","        0.00","        0.00","        0.00","    15971.59","       75143703","         1820.21"
"24-Oct-2002","        0.00","        0.00","        0.00","    15821.61","       55097167","         1468.98"
"25-Oct-2002","        0.00","        0.00","        0.00","    15571.05","       60797335","         1679.57"
"28-Oct-2002","        0.00","        0.00","        0.00","    15364.00","       50841583","         1239.50"
"29-Oct-2002","        0.00","        0.00","        0.00","    15679.94","       68547767","         1807.52"
"30-Oct-2002","        0.00","        0.00","        0.00","    15654.62","       53114259","         1303.41"
"31-Oct-2002","        0.00","        0.00","        0.00","    15702.70","       51933344","         1401.48"
"01-Nov-2002","        0.00","        0.00","        0.00","    15667.47","       55970486","         1487.99"
"04-Nov-2002","        0.00","        0.00","        0.00","    15870.24","       16358114","          444.68"
"05-Nov-2002","        0.00","        0.00","        0.00","    16165.45","       47105312","         1471.54"
"07-Nov-2002","        0.00","        0.00","        0.00","    16307.12","       53507984","         1802.91"
"08-Nov-2002","        0.00","        0.00","        0.00","    16202.26","       44436357","         1206.77"
"11-Nov-2002","        0.00","        0.00","        0.00","    15992.14","       41448526","         1095.32"
"12-Nov-2002","        0.00","        0.00","        0.00","    16189.52","       38246708","         1212.35"
"13-Nov-2002","        0.00","        0.00","        0.00","    16456.00","       41836095","         1341.54"
"14-Nov-2002","        0.00","        0.00","        0.00","    16975.38","       56186464","         1967.77"
"15-Nov-2002","        0.00","        0.00","        0.00","    17711.97","       66880530","         2127.26"
"18-Nov-2002","        0.00","        0.00","        0.00","    17494.28","       59086255","         1892.07"
"20-Nov-2002","        0.00","        0.00","        0.00","    17841.11","       66325190","         2496.34"
"21-Nov-2002","        0.00","        0.00","        0.00","    18213.04","       64528025","         2275.15"
"22-Nov-2002","        0.00","        0.00","        0.00","    18297.12","       63114596","         2503.20"
"25-Nov-2002","        0.00","        0.00","        0.00","    18258.46","       49156390","         1779.23"
"26-Nov-2002","        0.00","        0.00","        0.00","    18362.71","       62084288","         2110.17"
"27-Nov-2002","        0.00","        0.00","        0.00","    18337.89","       61709209","         2312.43"
"28-Nov-2002","        0.00","        0.00","        0.00","    18856.98","       59254456","         2025.46"
"29-Nov-2002","        0.00","        0.00","        0.00","    18909.90","       58981045","         1552.64"
"02-Dec-2002","        0.00","        0.00","        0.00","    19442.87","       75778544","         2003.38"
"03-Dec-2002","        0.00","        0.00","        0.00","    19060.42","       81852793","         2249.15"
"04-Dec-2002","        0.00","        0.00","        0.00","    17888.60","       57924468","         2023.88"
"05-Dec-2002","        0.00","        0.00","        0.00","    18212.81","       51999461","         1733.30"
"06-Dec-2002","        0.00","        0.00","        0.00","    18556.84","       57036048","         1518.77"
"09-Dec-2002","        0.00","        0.00","        0.00","    18419.43","       65398785","         2131.65"
"10-Dec-2002","        0.00","        0.00","        0.00","    18576.35","       56983747","         1786.34"
"11-Dec-2002","        0.00","        0.00","        0.00","    18833.25","       72347629","         2610.41"
"12-Dec-2002","        0.00","        0.00","        0.00","    19150.41","       57566245","         2099.60"
"13-Dec-2002","        0.00","        0.00","        0.00","    19130.65","       55617883","         1903.48"
"16-Dec-2002","        0.00","        0.00","        0.00","    18665.71","       55771612","         1760.15"
"17-Dec-2002","        0.00","        0.00","        0.00","    18614.28","       56274318","         1564.74"
"18-Dec-2002","        0.00","        0.00","        0.00","    18541.59","       46748247","         1452.21"
"19-Dec-2002","        0.00","        0.00","        0.00","    18435.11","       50175842","         1505.03"
"20-Dec-2002","        0.00","        0.00","        0.00","    18620.98","       54648210","         1596.30"
"23-Dec-2002","        0.00","        0.00","        0.00","    18424.82","       45253757","         1111.57"
"24-Dec-2002","        0.00","        0.00","        0.00","    18809.91","       49413528","         1418.85"
"26-Dec-2002","        0.00","        0.00","        0.00","    19000.44","       50879138","         1684.49"
"27-Dec-2002","        0.00","        0.00","        0.00","    18967.56","       42534736","         1296.81"
"30-Dec-2002","        0.00","        0.00","        0.00","    19021.32","       40667710","         1289.06"
"31-Dec-2002","        0.00","        0.00","        0.00","    19073.40","       45907596","         1466.38"
"01-Jan-2003","        0.00","        0.00","        0.00","    19274.66","       30427915","         1018.42"
"02-Jan-2003","        0.00","        0.00","        0.00","    18967.44","       53775402","         1647.88"
"03-Jan-2003","        0.00","        0.00","        0.00","    19049.47","       40047412","         1414.62"
"06-Jan-2003","        0.00","        0.00","        0.00","    19148.14","       48587199","         1423.99"
"07-Jan-2003","        0.00","        0.00","        0.00","    18981.42","       44863208","         1460.73"
"08-Jan-2003","        0.00","        0.00","        0.00","    19106.14","       48626123","         1732.48"
"09-Jan-2003","        0.00","        0.00","        0.00","    19115.37","       40131524","         1396.56"
"10-Jan-2003","        0.00","        0.00","        0.00","    17885.46","       56934284","         2338.48"
"13-Jan-2003","        0.00","        0.00","        0.00","    17679.34","       51823791","         1905.51"
"14-Jan-2003","        0.00","        0.00","        0.00","    18154.92","       48116995","         1900.85"
"15-Jan-2003","        0.00","        0.00","        0.00","    18404.73","       47984476","         1910.88"
"16-Jan-2003","        0.00","        0.00","        0.00","    18373.64","       39557348","         1288.09"
"17-Jan-2003","        0.00","        0.00","        0.00","    18169.00","       36373767","         1361.12"
"20-Jan-2003","        0.00","        0.00","        0.00","    17774.33","       26953777","          862.59"
"21-Jan-2003","        0.00","        0.00","        0.00","    17583.42","       32440592","         1005.73"
"22-Jan-2003","        0.00","        0.00","        0.00","    17795.38","       30487119","         1011.13"
"23-Jan-2003","        0.00","        0.00","        0.00","    17284.01","       44856206","         1353.73"
"24-Jan-2003","        0.00","        0.00","        0.00","    16839.49","       51455162","         1694.45"
"27-Jan-2003","        0.00","        0.00","        0.00","    16243.09","       52356109","         1415.63"
"28-Jan-2003","        0.00","        0.00","        0.00","    16618.60","       59607059","         1535.18"
"29-Jan-2003","        0.00","        0.00","        0.00","    16338.70","       53993575","         1471.77"
"30-Jan-2003","        0.00","        0.00","        0.00","    16527.86","       60102919","         1935.88"
"31-Jan-2003","        0.00","        0.00","        0.00","    16624.71","       49499800","         1505.21"
"03-Feb-2003","        0.00","        0.00","        0.00","    17198.96","       44459400","         1475.51"
"04-Feb-2003","        0.00","        0.00","        0.00","    17086.40","       41599583","         1362.53"
"05-Feb-2003","        0.00","        0.00","        0.00","    16956.70","       37870870","         1228.47"
"06-Feb-2003","        0.00","        0.00","        0.00","    17358.05","       45169188","         1279.62"
"07-Feb-2003","        0.00","        0.00","        0.00","    17200.27","       42498291","         1488.42"
"10-Feb-2003","        0.00","        0.00","        0.00","    16751.57","       32667963","         1206.42"
"11-Feb-2003","        0.00","        0.00","        0.00","    16538.73","       37479294","         1383.50"
"12-Feb-2003","        0.00","        0.00","        0.00","    16441.50","       38544210","         1357.00"
"14-Feb-2003","        0.00","        0.00","        0.00","    16296.47","       39261877","         1213.89"
"17-Feb-2003","        0.00","        0.00","        0.00","    16930.84","       47931208","         1283.19"
"18-Feb-2003","        0.00","        0.00","        0.00","    16805.63","       51072801","         1193.82"
"19-Feb-2003","        0.00","        0.00","        0.00","    16793.86","       36870816","         1102.47"
"20-Feb-2003","        0.00","        0.00","        0.00","    16897.02","       41407332","         1191.27"
"21-Feb-2003","        0.00","        0.00","        0.00","    16799.33","       49174683","         1468.17"
"24-Feb-2003","        0.00","        0.00","        0.00","    16743.09","       30736978","          954.16"
"25-Feb-2003","        0.00","        0.00","        0.00","    16437.79","       38082364","         1056.57"
"26-Feb-2003","        0.00","        0.00","        0.00","    16288.27","       34386653","         1052.22"
"27-Feb-2003","        0.00","        0.00","        0.00","    16341.91","       46299005","         1421.88"
"28-Feb-2003","        0.00","        0.00","        0.00","    17109.16","       52761974","         1778.14"
"03-Mar-2003","        0.00","        0.00","        0.00","    16875.72","       34084217","          240.04"
"04-Mar-2003","        0.00","        0.00","        0.00","    16493.56","       29437224","          974.42"
"05-Mar-2003","        0.00","        0.00","        0.00","    16572.29","       36731209","         1228.18"
"06-Mar-2003","        0.00","        0.00","        0.00","    16276.14","       38105692","         1210.80"
"07-Mar-2003","        0.00","        0.00","        0.00","    15872.84","       36282605","         1123.03"
"10-Mar-2003","        0.00","        0.00","        0.00","    15773.81","       41955166","         1220.08"
"11-Mar-2003","        0.00","        0.00","        0.00","    15922.46","       52172616","         1378.32"
"12-Mar-2003","        0.00","        0.00","        0.00","    15609.80","       46265949","         1293.87"
"13-Mar-2003","        0.00","        0.00","        0.00","    15650.01","       49467498","         1356.38"
"17-Mar-2003","        0.00","        0.00","        0.00","    15503.49","       34746122","         1019.18"
"19-Mar-2003","        0.00","        0.00","        0.00","    15831.51","       39391220","         1218.77"
"20-Mar-2003","        0.00","        0.00","        0.00","    16316.50","       62044817","         1795.03"
"21-Mar-2003","        0.00","        0.00","        0.00","    16534.29","       46504789","         1576.34"
"22-Mar-2003","        0.00","        0.00","        0.00","    16842.35","       20006368","          629.73"
"24-Mar-2003","        0.00","        0.00","        0.00","    16398.35","       35686393","         1189.25"
"25-Mar-2003","        0.00","        0.00","        0.00","    16137.26","       47837889","         1486.74"
"26-Mar-2003","        0.00","        0.00","        0.00","    16163.37","       41617582","         1257.86"
"27-Mar-2003","        0.00","        0.00","        0.00","    16026.34","       33514142","         1042.70"
"28-Mar-2003","        0.00","        0.00","        0.00","    15805.40","       33327967","          966.90"
"31-Mar-2003","        0.00","        0.00","        0.00","    14966.88","       39044689","         1049.17"
