"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Mar-2014","-","-","-","     6474.21","-","-"
"01-Apr-2014","-","-","-","     6397.78","-","-"
"02-Apr-2014","-","-","-","     6435.34","-","-"
"03-Apr-2014","-","-","-","     6356.47","-","-"
"04-Apr-2014","-","-","-","     6344.69","-","-"
"07-Apr-2014","-","-","-","     6320.92","-","-"
"09-Apr-2014","-","-","-","     6536.00","-","-"
"10-Apr-2014","-","-","-","     6546.49","-","-"
"11-Apr-2014","-","-","-","     6492.77","-","-"
"15-Apr-2014","-","-","-","     6350.76","-","-"
"16-Apr-2014","-","-","-","     6328.63","-","-"
"17-Apr-2014","-","-","-","     6434.97","-","-"
"21-Apr-2014","-","-","-","     6513.99","-","-"
"22-Apr-2014","-","-","-","     6531.12","-","-"
"23-Apr-2014","-","-","-","     6595.64","-","-"
"25-Apr-2014","-","-","-","     6553.98","-","-"
"28-Apr-2014","-","-","-","     6564.99","-","-"
"29-Apr-2014","-","-","-","     6488.20","-","-"
"30-Apr-2014","-","-","-","     6448.66","-","-"
"02-May-2014","-","-","-","     6466.87","-","-"
"05-May-2014","-","-","-","     6489.72","-","-"
"06-May-2014","-","-","-","     6530.83","-","-"
"07-May-2014","-","-","-","     6509.81","-","-"
"08-May-2014","-","-","-","     6557.25","-","-"
"09-May-2014","-","-","-","     6918.36","-","-"
"12-May-2014","-","-","-","     7057.74","-","-"
"13-May-2014","-","-","-","     7108.59","-","-"
"14-May-2014","-","-","-","     7091.91","-","-"
"15-May-2014","-","-","-","     7127.54","-","-"
"16-May-2014","-","-","-","     7421.75","-","-"
"19-May-2014","-","-","-","     7574.50","-","-"
"20-May-2014","-","-","-","     7535.78","-","-"
"21-May-2014","-","-","-","     7472.03","-","-"
"22-May-2014","-","-","-","     7533.35","-","-"
"23-May-2014","-","-","-","     7521.58","-","-"
"26-May-2014","-","-","-","     7487.11","-","-"
"27-May-2014","-","-","-","     7477.94","-","-"
"28-May-2014","-","-","-","     7536.41","-","-"
"29-May-2014","-","-","-","     7462.27","-","-"
"30-May-2014","-","-","-","     7384.58","-","-"
"02-Jun-2014","-","-","-","     7606.79","-","-"
"03-Jun-2014","-","-","-","     7586.79","-","-"
"04-Jun-2014","-","-","-","     7613.82","-","-"
"05-Jun-2014","-","-","-","     7590.64","-","-"
"06-Jun-2014","-","-","-","     7726.55","-","-"
"09-Jun-2014","-","-","-","     7741.06","-","-"
"10-Jun-2014","-","-","-","     7682.47","-","-"
"11-Jun-2014","-","-","-","     7695.09","-","-"
"12-Jun-2014","-","-","-","     7696.56","-","-"
"13-Jun-2014","-","-","-","     7524.70","-","-"
"16-Jun-2014","-","-","-","     7483.58","-","-"
"17-Jun-2014","-","-","-","     7652.59","-","-"
"18-Jun-2014","-","-","-","     7597.69","-","-"
"19-Jun-2014","-","-","-","     7526.43","-","-"
"20-Jun-2014","-","-","-","     7525.48","-","-"
"23-Jun-2014","-","-","-","     7554.56","-","-"
"24-Jun-2014","-","-","-","     7646.77","-","-"
"25-Jun-2014","-","-","-","     7600.47","-","-"
"26-Jun-2014","-","-","-","     7524.94","-","-"
"27-Jun-2014","-","-","-","     7500.92","-","-"
"30-Jun-2014","-","-","-","     7599.47","-","-"
"01-Jul-2014","-","-","-","     7648.33","-","-"
"02-Jul-2014","-","-","-","     7739.52","-","-"
"03-Jul-2014","-","-","-","     7716.03","-","-"
"04-Jul-2014","-","-","-","     7761.27","-","-"
"07-Jul-2014","-","-","-","     7664.30","-","-"
"08-Jul-2014","-","-","-","     7515.86","-","-"
"09-Jul-2014","-","-","-","     7460.68","-","-"
"10-Jul-2014","-","-","-","     7431.19","-","-"
"11-Jul-2014","-","-","-","     7285.78","-","-"
"14-Jul-2014","-","-","-","     7313.34","-","-"
"15-Jul-2014","-","-","-","     7486.11","-","-"
"16-Jul-2014","-","-","-","     7673.33","-","-"
"17-Jul-2014","-","-","-","     7673.16","-","-"
"18-Jul-2014","-","-","-","     7777.84","-","-"
"21-Jul-2014","-","-","-","     7815.51","-","-"
"22-Jul-2014","-","-","-","     7829.32","-","-"
"23-Jul-2014","-","-","-","     7810.81","-","-"
"24-Jul-2014","-","-","-","     7828.46","-","-"
"25-Jul-2014","-","-","-","     7749.98","-","-"
"28-Jul-2014","-","-","-","     7697.57","-","-"
"30-Jul-2014","-","-","-","     7839.52","-","-"
"31-Jul-2014","-","-","-","     7744.15","-","-"
"01-Aug-2014","-","-","-","     7643.34","-","-"
"04-Aug-2014","-","-","-","     7699.16","-","-"
"05-Aug-2014","-","-","-","     7724.27","-","-"
"06-Aug-2014","-","-","-","     7593.15","-","-"
"07-Aug-2014","-","-","-","     7580.24","-","-"
"08-Aug-2014","-","-","-","     7452.57","-","-"
"11-Aug-2014","-","-","-","     7504.00","-","-"
"12-Aug-2014","-","-","-","     7616.17","-","-"
"13-Aug-2014","-","-","-","     7560.94","-","-"
"14-Aug-2014","-","-","-","     7656.07","-","-"
"18-Aug-2014","-","-","-","     7838.82","-","-"
"19-Aug-2014","-","-","-","     7897.09","-","-"
"20-Aug-2014","-","-","-","     7896.64","-","-"
"21-Aug-2014","-","-","-","     7966.37","-","-"
"22-Aug-2014","-","-","-","     8035.29","-","-"
"25-Aug-2014","-","-","-","     7972.86","-","-"
"26-Aug-2014","-","-","-","     7951.75","-","-"
"27-Aug-2014","-","-","-","     7997.16","-","-"
"28-Aug-2014","-","-","-","     8029.58","-","-"
"01-Sep-2014","-","-","-","     8167.32","-","-"
"02-Sep-2014","-","-","-","     8240.08","-","-"
"03-Sep-2014","-","-","-","     8256.63","-","-"
"04-Sep-2014","-","-","-","     8236.04","-","-"
"05-Sep-2014","-","-","-","     8210.36","-","-"
"08-Sep-2014","-","-","-","     8311.92","-","-"
"09-Sep-2014","-","-","-","     8290.65","-","-"
"10-Sep-2014","-","-","-","     8278.91","-","-"
"11-Sep-2014","-","-","-","     8284.94","-","-"
"12-Sep-2014","-","-","-","     8294.86","-","-"
"15-Sep-2014","-","-","-","     8223.59","-","-"
"16-Sep-2014","-","-","-","     8054.63","-","-"
"17-Sep-2014","-","-","-","     8049.17","-","-"
"18-Sep-2014","-","-","-","     8198.58","-","-"
"19-Sep-2014","-","-","-","     8235.07","-","-"
"22-Sep-2014","-","-","-","     8242.61","-","-"
"23-Sep-2014","-","-","-","     8103.53","-","-"
"24-Sep-2014","-","-","-","     8057.60","-","-"
"25-Sep-2014","-","-","-","     7851.80","-","-"
"26-Sep-2014","-","-","-","     8002.99","-","-"
"29-Sep-2014","-","-","-","     7927.36","-","-"
"30-Sep-2014","-","-","-","     7879.23","-","-"
"01-Oct-2014","-","-","-","     7844.98","-","-"
"07-Oct-2014","-","-","-","     7788.17","-","-"
"08-Oct-2014","-","-","-","     7870.29","-","-"
"09-Oct-2014","-","-","-","     8067.85","-","-"
"10-Oct-2014","-","-","-","     7916.81","-","-"
"13-Oct-2014","-","-","-","     8032.35","-","-"
"14-Oct-2014","-","-","-","     8082.45","-","-"
"16-Oct-2014","-","-","-","     7981.36","-","-"
"17-Oct-2014","-","-","-","     8176.42","-","-"
"20-Oct-2014","-","-","-","     8328.11","-","-"
"21-Oct-2014","-","-","-","     8445.91","-","-"
"22-Oct-2014","-","-","-","     8487.74","-","-"
"23-Oct-2014","-","-","-","     8497.05","-","-"
"27-Oct-2014","-","-","-","     8548.58","-","-"
"28-Oct-2014","-","-","-","     8574.27","-","-"
