"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Aug-2008","     5655.35","     5989.45","     5546.90","     5961.90","       26158767","         1561.49"
"04-Aug-2008","     5932.45","     6089.60","     5905.70","     5992.40","       21841485","         1269.66"
"05-Aug-2008","     5888.85","     6412.15","     5888.85","     6371.70","       44506812","         2305.78"
"06-Aug-2008","     6544.75","     6725.70","     6300.50","     6328.20","       49030286","         2734.34"
"07-Aug-2008","     6281.50","     6442.55","     6281.50","     6363.15","       22823933","         1453.68"
"08-Aug-2008","     6295.70","     6488.25","     6179.05","     6447.50","       28857669","         1872.84"
"11-Aug-2008","     6574.50","     6743.65","     6574.50","     6723.20","       27412959","         1889.21"
"12-Aug-2008","     6650.20","     6754.45","     6433.80","     6490.80","       25205418","         1617.92"
"13-Aug-2008","     6403.85","     6483.20","     6318.05","     6370.75","       26565723","         1652.62"
"14-Aug-2008","     6305.10","     6305.10","     6010.05","     6030.05","       24632179","         1492.33"
"18-Aug-2008","     5999.15","     6114.15","     5940.80","     6015.05","       23961119","         1482.05"
"19-Aug-2008","     5928.95","     6027.90","     5874.10","     5992.40","       19042957","         1061.29"
"20-Aug-2008","     6039.90","     6090.65","     5985.55","     6026.30","       16961069","         1012.56"
"21-Aug-2008","     6001.65","     6002.20","     5692.65","     5711.55","       16034113","          986.53"
"22-Aug-2008","     5671.60","     5803.60","     5649.90","     5776.05","       20267917","         1276.10"
"25-Aug-2008","     5897.20","     5995.60","     5842.30","     5860.80","       14794129","          899.75"
"26-Aug-2008","     5801.10","     5957.15","     5770.90","     5943.20","       19817779","         1256.02"
"27-Aug-2008","     5978.90","     5987.35","     5809.30","     5823.55","       16257738","         1013.67"
"28-Aug-2008","     5817.80","     5848.50","     5686.60","     5721.15","       21825421","         1232.14"
"29-Aug-2008","     5828.00","     6112.25","     5828.00","     6102.05","       29625526","         1729.13"
"01-Sep-2008","     6070.90","     6178.30","     5941.45","     6128.85","       19990005","         1198.15"
"02-Sep-2008","     6139.45","     6624.00","     6139.45","     6508.90","       41533639","         2565.80"
"04-Sep-2008","     6439.85","     6528.50","     6324.25","     6494.65","       37190165","         2387.12"
"05-Sep-2008","     6318.25","     6388.70","     6259.15","     6288.60","       36907909","         2243.37"
"08-Sep-2008","     6608.00","     6631.95","     6522.05","     6538.85","       27267108","         1818.06"
"09-Sep-2008","     6469.95","     6506.35","     6400.15","     6441.35","       24502978","         1613.38"
"10-Sep-2008","     6401.40","     6485.30","     6328.65","     6427.55","       33865064","         1936.57"
"11-Sep-2008","     6342.80","     6431.95","     6246.55","     6332.25","       26110270","         1511.84"
"12-Sep-2008","     6405.65","     6414.35","     6168.80","     6194.15","       27959245","         1777.01"
"15-Sep-2008","     6006.70","     6031.40","     5758.45","     5997.65","       26429547","         1567.09"
"16-Sep-2008","     5783.70","     6168.90","     5754.35","     6132.95","       43957774","         2547.26"
"17-Sep-2008","     6169.95","     6169.95","     5785.90","     5912.50","       47794913","         2711.49"
"18-Sep-2008","     5692.65","     6101.80","     5551.70","     6077.20","       39785831","         2262.68"
"19-Sep-2008","     6281.55","     6357.20","     6141.45","     6312.05","       37883512","         2345.83"
"22-Sep-2008","     6396.20","     6396.20","     6256.95","     6303.90","       27367205","         1668.59"
"23-Sep-2008","     6147.50","     6258.85","     6009.15","     6033.35","       22570207","         1390.33"
"24-Sep-2008","     6091.65","     6203.20","     6059.20","     6109.65","       26487946","         1604.18"
"25-Sep-2008","     6131.55","     6146.45","     5969.70","     6080.20","       32915649","         1922.11"
"26-Sep-2008","     6070.60","     6070.60","     5797.50","     5828.60","       30864104","         1786.00"
"29-Sep-2008","     5863.05","     5863.05","     5432.20","     5538.75","       41871816","         2167.56"
"30-Sep-2008","     5447.65","     5875.25","     5296.60","     5803.55","       44613275","         2392.13"
"01-Oct-2008","     5875.55","     6040.15","     5671.70","     5982.40","       37963245","         2072.40"
"03-Oct-2008","     5920.70","     6017.30","     5761.50","     5793.35","       33607389","         1864.92"
"06-Oct-2008","     5702.85","     5704.25","     5522.85","     5560.55","       27222601","         1421.26"
"07-Oct-2008","     5713.25","     5798.90","     5376.10","     5457.55","       35003541","         1989.99"
"08-Oct-2008","     5336.00","     5336.00","     4918.30","     5222.60","       38559873","         2095.46"
"10-Oct-2008","     4890.00","     5112.25","     4662.20","     4938.00","       68117787","         3073.50"
"13-Oct-2008","     5034.65","     5557.05","     5034.65","     5496.75","       52287892","         2502.09"
"14-Oct-2008","     5694.15","     5799.00","     5521.30","     5578.40","       43874839","         2402.31"
"15-Oct-2008","     5452.45","     5551.20","     5348.80","     5425.25","       28590966","         1524.52"
"16-Oct-2008","     5222.00","     5565.35","     5145.80","     5481.65","       47858873","         2465.89"
"17-Oct-2008","     5557.95","     5591.40","     5113.45","     5183.55","       38775124","         1887.30"
"20-Oct-2008","     5237.60","     5477.45","     5113.15","     5284.20","       32016200","         1634.83"
"21-Oct-2008","     5373.65","     5478.40","     5296.80","     5414.50","       31352689","         1671.37"
"22-Oct-2008","     5339.25","     5364.10","     5075.80","     5095.75","       32685697","         1503.22"
"23-Oct-2008","     4904.55","     5189.90","     4880.60","     4932.40","       38522926","         1868.76"
"24-Oct-2008","     4769.70","     4796.65","     4229.65","     4310.05","       46380256","         2142.06"
"27-Oct-2008","     4280.55","     4286.40","     3799.35","     4092.90","       38331693","         1556.66"
"28-Oct-2008","     4346.75","     4382.00","     4269.40","     4315.75","        4598269","          200.08"
"29-Oct-2008","     4451.70","     4459.40","     4236.00","     4280.45","       36769923","         1581.62"
"31-Oct-2008","     4364.35","     4621.65","     4364.35","     4521.70","       39253754","         1789.37"
"03-Nov-2008","     4791.80","     4902.20","     4779.60","     4875.70","       32159305","         1542.23"
"04-Nov-2008","     4884.30","     5254.60","     4807.10","     5220.70","       34529347","         1772.34"
"05-Nov-2008","     5355.45","     5431.90","     5078.15","     5121.30","       41529364","         2117.18"
"06-Nov-2008","     4949.75","     5137.40","     4873.45","     4940.00","       39501163","         1907.64"
"07-Nov-2008","     4894.25","     5097.40","     4804.50","     5043.55","       28864619","         1487.23"
"10-Nov-2008","     5097.85","     5274.85","     5086.05","     5261.15","       24048303","         1290.37"
"11-Nov-2008","     5207.80","     5207.80","     4921.95","     4945.70","       21602526","         1148.78"
"12-Nov-2008","     4875.10","     4970.35","     4685.85","     4748.15","       33481005","         1744.30"
"14-Nov-2008","     4866.50","     4926.40","     4668.05","     4719.40","       32808328","         1642.10"
"17-Nov-2008","     4736.25","     4736.25","     4364.35","     4545.30","       33595890","         1559.89"
"18-Nov-2008","     4474.50","     4474.50","     4285.00","     4346.75","       31616710","         1469.15"
"19-Nov-2008","     4366.00","     4520.65","     4213.50","     4233.70","       31623108","         1442.72"
"20-Nov-2008","     4078.10","     4181.70","     3972.15","     4086.90","       33484155","         1331.23"
"21-Nov-2008","     4083.50","     4376.90","     4052.10","     4300.70","       39614162","         1685.18"
"24-Nov-2008","     4274.30","     4355.60","     4095.95","     4164.75","       33246383","         1527.24"
"25-Nov-2008","     4289.40","     4328.70","     4032.55","     4053.20","       31539253","         1391.11"
"26-Nov-2008","     4086.50","     4298.35","     4005.35","     4267.90","       34507088","         1596.08"
"28-Nov-2008","     4148.75","     4313.25","     4148.75","     4291.15","       32890980","         1542.11"
"01-Dec-2008","     4317.80","     4441.20","     4107.70","     4124.30","       33170640","         1622.52"
"02-Dec-2008","     3989.00","     4123.25","     3919.00","     4099.30","       30458899","         1383.07"
"03-Dec-2008","     4161.95","     4245.50","     4068.30","     4220.35","       28606226","         1341.97"
"04-Dec-2008","     4224.95","     4460.75","     4224.95","     4446.65","       33371242","         1556.52"
"05-Dec-2008","     4442.95","     4611.45","     4308.55","     4357.00","       44104951","         2026.44"
"08-Dec-2008","     4502.05","     4599.50","     4407.20","     4429.85","       30982250","         1513.54"
"10-Dec-2008","     4517.65","     4573.00","     4423.45","     4550.75","       36320191","         1774.74"
"11-Dec-2008","     4557.05","     4681.10","     4485.20","     4597.15","       33842302","         1612.27"
"12-Dec-2008","     4502.55","     4687.50","     4411.60","     4655.30","       27857807","         1267.78"
"15-Dec-2008","     4714.95","     4832.65","     4685.40","     4707.50","       25246817","         1398.53"
"16-Dec-2008","     4698.50","     4836.50","     4677.30","     4820.65","       26277062","         1385.72"
"17-Dec-2008","     4868.50","     4929.55","     4769.80","     4789.65","       32148692","         1618.12"
"18-Dec-2008","     4785.20","     5142.90","     4782.60","     5122.95","       35090804","         1865.92"
"19-Dec-2008","     5091.15","     5226.85","     5069.55","     5144.15","       35191741","         1828.73"
"22-Dec-2008","     5119.25","     5213.30","     5010.25","     5036.50","       23644750","         1200.34"
"23-Dec-2008","     4986.55","     5019.00","     4817.50","     4858.35","       23353110","         1149.08"
"24-Dec-2008","     4824.95","     4962.10","     4793.70","     4930.25","       22090485","         1106.14"
"26-Dec-2008","     4964.35","     5041.00","     4770.20","     4789.45","       17160706","          923.07"
"29-Dec-2008","     4774.70","     4969.10","     4684.80","     4953.95","       20466672","         1062.13"
"30-Dec-2008","     4988.40","     5112.95","     4928.45","     5062.20","       23301763","         1251.81"
"31-Dec-2008","     5094.35","     5119.35","     4981.25","     5001.55","       20431839","         1101.35"
"01-Jan-2009","     5019.20","     5135.15","     5019.20","     5116.55","       13677152","          726.21"
"02-Jan-2009","     5154.20","     5258.65","     5103.60","     5195.10","       20918054","         1079.20"
"05-Jan-2009","     5273.45","     5371.10","     5273.45","     5359.40","       24140864","         1246.26"
"06-Jan-2009","     5333.50","     5448.80","     5276.40","     5395.30","       32981039","         1838.12"
"07-Jan-2009","     5416.35","     5440.55","     4954.00","     4984.55","       40502617","         2217.35"
"09-Jan-2009","     4891.80","     5056.95","     4840.00","     4906.70","       29878696","         1550.83"
"12-Jan-2009","     4862.00","     4881.50","     4612.75","     4698.00","       27512375","         1436.15"
"13-Jan-2009","     4700.25","     4764.15","     4605.65","     4661.70","       26551509","         1187.37"
"14-Jan-2009","     4684.30","     4819.50","     4682.10","     4751.10","       22250018","         1062.75"
"15-Jan-2009","     4598.40","     4598.40","     4442.70","     4484.65","       27555513","         1238.97"
"16-Jan-2009","     4528.90","     4596.85","     4520.90","     4581.25","       16273350","          708.72"
"19-Jan-2009","     4585.70","     4622.00","     4519.85","     4542.25","       16946065","          783.01"
"20-Jan-2009","     4495.00","     4495.00","     4363.95","     4402.35","       16738691","          731.32"
"21-Jan-2009","     4347.60","     4365.05","     4230.75","     4252.30","       27484050","         1174.17"
"22-Jan-2009","     4326.25","     4339.55","     4216.95","     4289.80","       25679899","         1062.90"
"23-Jan-2009","     4270.70","     4338.55","     4049.90","     4082.15","       44636012","         1590.87"
"27-Jan-2009","     4167.65","     4212.35","     4111.30","     4199.55","       32014995","         1308.06"
"28-Jan-2009","     4220.50","     4355.70","     4206.35","     4340.10","       33890754","         1436.90"
"29-Jan-2009","     4345.45","     4487.85","     4336.95","     4362.05","       34273464","         1501.68"
"30-Jan-2009","     4289.65","     4472.80","     4285.20","     4456.55","       24731681","         1101.68"
"02-Feb-2009","     4403.90","     4405.35","     4223.75","     4238.15","       22034101","          987.03"
"03-Feb-2009","     4266.05","     4332.75","     4191.10","     4253.80","       21317740","          955.54"
"04-Feb-2009","     4296.30","     4352.05","     4238.60","     4251.20","       19731857","         1005.34"
"05-Feb-2009","     4278.50","     4284.65","     4202.40","     4235.35","       14637210","          655.95"
"06-Feb-2009","     4275.65","     4350.20","     4275.65","     4334.15","       14227902","          646.42"
"09-Feb-2009","     4365.55","     4469.65","     4365.55","     4459.50","       18196390","          799.57"
"10-Feb-2009","     4475.15","     4596.60","     4455.50","     4515.80","       19908191","          891.35"
"11-Feb-2009","     4425.30","     4522.80","     4403.30","     4504.30","       18909948","          839.15"
"12-Feb-2009","     4476.05","     4530.00","     4456.85","     4468.35","       18554283","          824.04"
"13-Feb-2009","     4511.35","     4602.15","     4511.35","     4565.85","       16766407","          815.63"
"16-Feb-2009","     4538.60","     4551.75","     4333.90","     4351.45","       19564168","          943.72"
"17-Feb-2009","     4303.40","     4303.40","     4145.05","     4164.30","       28773566","         1177.85"
"18-Feb-2009","     4101.35","     4180.55","     4039.40","     4077.30","       27893322","         1077.30"
"19-Feb-2009","     4075.85","     4157.50","     4036.80","     4059.15","       25485149","         1046.85"
"20-Feb-2009","     4013.85","     4013.85","     3912.35","     3934.40","       27638919","         1042.37"
"24-Feb-2009","     3923.85","     3923.85","     3794.90","     3878.60","       29504272","         1089.21"
"25-Feb-2009","     3929.85","     3976.05","     3899.55","     3911.70","       23673488","          913.04"
"26-Feb-2009","     3896.05","     3907.95","     3781.90","     3834.90","       38608058","         1464.91"
"27-Feb-2009","     3823.25","     3905.45","     3758.40","     3892.40","       36798245","         1354.11"
"02-Mar-2009","     3831.25","     3831.25","     3702.00","     3718.35","       26736302","         1056.90"
"03-Mar-2009","     3682.10","     3750.50","     3621.90","     3636.85","       42160723","         1490.09"
"04-Mar-2009","     3671.20","     3689.45","     3576.55","     3586.90","       45172605","         1535.86"
"05-Mar-2009","     3635.55","     3667.35","     3413.50","     3446.35","       52851441","         1759.82"
"06-Mar-2009","     3385.40","     3541.00","     3338.80","     3455.35","       82949333","         2474.53"
"09-Mar-2009","     3424.35","     3446.75","     3314.55","     3339.70","       39391371","         1253.76"
"12-Mar-2009","     3422.85","     3467.75","     3380.70","     3442.55","       49311143","         1603.92"
"13-Mar-2009","     3498.10","     3646.65","     3498.10","     3632.75","       51885944","         1833.04"
"16-Mar-2009","     3651.30","     3747.75","     3645.15","     3736.65","       47479604","         1651.07"
"17-Mar-2009","     3752.20","     3783.25","     3615.60","     3644.65","       55489134","         1939.12"
"18-Mar-2009","     3704.00","     3777.40","     3704.00","     3727.65","       38134868","         1439.96"
"19-Mar-2009","     3759.25","     3802.10","     3668.15","     3763.50","       46558218","         1751.79"
"20-Mar-2009","     3753.10","     3753.10","     3665.10","     3691.70","       31944914","         1203.58"
"23-Mar-2009","     3763.75","     3963.65","     3743.00","     3944.75","       43940838","         1661.68"
"24-Mar-2009","     4016.25","     4184.65","     3982.80","     4008.05","       55496814","         2323.63"
"25-Mar-2009","     4013.70","     4145.30","     3993.10","     4126.45","       45708935","         1911.02"
"26-Mar-2009","     4179.25","     4311.70","     4167.20","     4285.15","       56961338","         2463.68"
"27-Mar-2009","     4282.35","     4423.65","     4262.95","     4406.80","       43875643","         1925.47"
