"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"28-May-2010","-","-","-","     4034.44","        7283191","          374.25"
"31-May-2010","-","-","-","     4105.65","        5925533","          309.83"
"01-Jun-2010","-","-","-","     4107.30","        6308019","          385.07"
"02-Jun-2010","-","-","-","     4118.39","        5733845","          316.25"
"03-Jun-2010","-","-","-","     4121.74","        4772308","          281.46"
"04-Jun-2010","-","-","-","     4113.79","        3463567","          234.94"
"07-Jun-2010","-","-","-","     4082.91","        3627314","          197.84"
"08-Jun-2010","-","-","-","     4064.82","        3860575","          189.03"
"09-Jun-2010","-","-","-","     4115.36","        4057215","          294.40"
"10-Jun-2010","-","-","-","     4185.89","        5600447","          431.87"
"11-Jun-2010","-","-","-","     4166.07","        5802546","          346.01"
"14-Jun-2010","-","-","-","     4163.69","        5304263","          371.78"
"15-Jun-2010","-","-","-","     4169.03","        3098629","          196.19"
"16-Jun-2010","-","-","-","     4161.84","        5718917","          296.35"
"17-Jun-2010","-","-","-","     4179.92","        4163524","          225.13"
"18-Jun-2010","-","-","-","     4184.72","        3031025","          178.32"
"21-Jun-2010","-","-","-","     4226.81","        3387010","          210.94"
"22-Jun-2010","-","-","-","     4235.69","        6634063","          355.91"
"23-Jun-2010","-","-","-","     4285.77","        4751785","          276.13"
"24-Jun-2010","-","-","-","     4310.58","        6865223","          409.27"
"25-Jun-2010","-","-","-","     4314.17","        5352929","          286.72"
"28-Jun-2010","-","-","-","     4334.61","        3091101","          176.30"
"29-Jun-2010","-","-","-","     4278.47","        2618194","          158.94"
"30-Jun-2010","-","-","-","     4299.99","        5752960","          407.80"
"01-Jul-2010","-","-","-","     4267.67","        3393126","          209.15"
"02-Jul-2010","-","-","-","     4261.02","        2823861","          171.60"
"05-Jul-2010","-","-","-","     4272.59","        2373413","          147.01"
"06-Jul-2010","-","-","-","     4304.66","        3967784","          230.61"
"07-Jul-2010","-","-","-","     4269.25","        3374115","          172.34"
"08-Jul-2010","-","-","-","     4279.68","        2243399","          134.86"
"09-Jul-2010","-","-","-","     4271.77","        4482344","          262.08"
"12-Jul-2010","-","-","-","     4252.25","        2912663","          215.82"
"13-Jul-2010","-","-","-","     4241.06","        2930323","          219.87"
"14-Jul-2010","-","-","-","     4220.93","        3810398","          233.78"
"15-Jul-2010","-","-","-","     4223.24","        4963746","          473.04"
"16-Jul-2010","-","-","-","     4234.37","        3157562","          230.44"
"19-Jul-2010","-","-","-","     4218.69","        2262643","          182.86"
"20-Jul-2010","-","-","-","     4180.89","        2395434","          188.20"
"21-Jul-2010","-","-","-","     4176.46","        4162324","          352.52"
"22-Jul-2010","-","-","-","     4197.11","        5989700","          321.67"
"23-Jul-2010","-","-","-","     4177.93","        5883565","          407.49"
"26-Jul-2010","-","-","-","     4187.48","        3112173","          219.92"
"27-Jul-2010","-","-","-","     4184.83","        4542511","          318.19"
"28-Jul-2010","-","-","-","     4197.18","        5632287","          382.22"
"29-Jul-2010","-","-","-","     4170.85","        5875426","          470.12"
"30-Jul-2010","-","-","-","     4148.61","        4457235","          279.11"
"02-Aug-2010","-","-","-","     4168.22","        2333319","          139.96"
"03-Aug-2010","-","-","-","     4177.48","        2840857","          167.50"
"04-Aug-2010","-","-","-","     4158.86","        3350782","          188.34"
"05-Aug-2010","-","-","-","     4137.76","        3986452","          250.33"
"06-Aug-2010","-","-","-","     4149.93","        2989483","          188.07"
"09-Aug-2010","-","-","-","     4140.35","        2454441","          150.23"
"10-Aug-2010","-","-","-","     4109.90","        2924351","          194.07"
"11-Aug-2010","-","-","-","     4078.01","        4160087","          217.59"
"12-Aug-2010","-","-","-","     4083.44","        7204141","          353.66"
"13-Aug-2010","-","-","-","     4095.64","        4103064","          194.19"
"16-Aug-2010","-","-","-","     4053.72","        6702794","          304.57"
"17-Aug-2010","-","-","-","     4055.64","        5808167","          295.81"
"18-Aug-2010","-","-","-","     4112.05","        6332791","          337.21"
"19-Aug-2010","-","-","-","     4149.66","        7686994","          439.22"
"20-Aug-2010","-","-","-","     4191.20","        7728769","          375.42"
"23-Aug-2010","-","-","-","     4206.87","        8712022","          381.37"
"24-Aug-2010","-","-","-","     4220.83","        9325470","          504.56"
"25-Aug-2010","-","-","-","     4154.54","       10600000","          539.40"
"26-Aug-2010","-","-","-","     4146.93","        8149204","          457.56"
"27-Aug-2010","-","-","-","     4120.50","        5476622","          267.92"
"30-Aug-2010","-","-","-","     4121.78","        3817225","          194.28"
"31-Aug-2010","-","-","-","     4125.79","        6769796","          342.20"
"01-Sep-2010","-","-","-","     4149.53","        5945718","          303.79"
"02-Sep-2010","-","-","-","     4156.54","        6452988","          309.24"
"03-Sep-2010","-","-","-","     4183.83","        5016407","          249.94"
"06-Sep-2010","-","-","-","     4220.44","        4869720","          259.55"
"07-Sep-2010","-","-","-","     4207.25","        4598195","          225.07"
"08-Sep-2010","-","-","-","     4224.46","        6635527","          466.16"
"09-Sep-2010","-","-","-","     4208.57","        5897677","          300.27"
"13-Sep-2010","-","-","-","     4243.64","        5321304","          281.28"
"14-Sep-2010","-","-","-","     4237.43","        4598816","          227.50"
"15-Sep-2010","-","-","-","     4262.05","        6289651","          330.92"
"16-Sep-2010","-","-","-","     4237.42","        5325700","          276.51"
"17-Sep-2010","-","-","-","     4339.70","       10400000","          524.82"
"20-Sep-2010","-","-","-","     4369.52","        6782279","          375.90"
"21-Sep-2010","-","-","-","     4443.52","       10300000","          576.09"
"22-Sep-2010","-","-","-","     4433.38","        5102425","          342.34"
"23-Sep-2010","-","-","-","     4427.18","        7877402","          460.32"
"24-Sep-2010","-","-","-","     4471.03","        5177462","          316.83"
"27-Sep-2010","-","-","-","     4504.96","        7173028","          349.06"
"28-Sep-2010","-","-","-","     4500.98","        8195567","          417.90"
"29-Sep-2010","-","-","-","     4501.28","        6177963","          397.51"
"30-Sep-2010","-","-","-","     4497.21","        8935207","          583.43"
"01-Oct-2010","-","-","-","     4578.67","        8068651","          458.49"
"04-Oct-2010","-","-","-","     4677.72","        9190710","          488.97"
"05-Oct-2010","-","-","-","     4675.47","        6784616","          369.54"
"06-Oct-2010","-","-","-","     4667.66","        5045026","          296.28"
"07-Oct-2010","-","-","-","     4672.83","       10000000","          505.02"
"08-Oct-2010","-","-","-","     4718.97","        9495737","          477.36"
"11-Oct-2010","-","-","-","     4739.61","        4919557","          266.25"
"12-Oct-2010","-","-","-","     4753.12","        5425466","          314.66"
"13-Oct-2010","-","-","-","     4786.87","        6547718","          390.08"
"14-Oct-2010","-","-","-","     4767.37","        4990873","          268.45"
"15-Oct-2010","-","-","-","     4714.41","        4941788","          312.50"
"18-Oct-2010","-","-","-","     4719.32","        8619864","          463.79"
"19-Oct-2010","-","-","-","     4781.01","       22000000","         1048.75"
"20-Oct-2010","-","-","-","     4774.47","        8447085","          432.45"
"21-Oct-2010","-","-","-","     4874.05","       10700000","          535.27"
"22-Oct-2010","-","-","-","     4869.30","        8349163","          445.95"
"25-Oct-2010","-","-","-","     4917.63","       10600000","          539.98"
"26-Oct-2010","-","-","-","     4886.23","        5990714","          322.85"
"27-Oct-2010","-","-","-","     4858.94","        7017202","          330.17"
"28-Oct-2010","-","-","-","     4823.88","        9322731","          552.67"
"29-Oct-2010","-","-","-","     4838.31","        8581099","          413.08"
"01-Nov-2010","-","-","-","     4923.98","        8183469","          429.84"
"02-Nov-2010","-","-","-","     4922.76","        7042695","          357.08"
"03-Nov-2010","-","-","-","     4956.67","        6514283","          354.70"
"04-Nov-2010","-","-","-","     4974.39","        4162830","          260.83"
"05-Nov-2010","-","-","-","     5033.82","         895261","           51.67"
"08-Nov-2010","-","-","-","     5054.86","        6718035","          381.79"
"09-Nov-2010","-","-","-","     5074.30","        5322971","          360.39"
"10-Nov-2010","-","-","-","     5027.88","        4711107","          304.25"
"11-Nov-2010","-","-","-","     4985.25","       10500000","          559.84"
"12-Nov-2010","-","-","-","     4943.29","        9191681","          457.80"
"15-Nov-2010","-","-","-","     4999.60","        6874667","          355.88"
"16-Nov-2010","-","-","-","     4967.32","        6559435","          356.17"
"18-Nov-2010","-","-","-","     5027.39","       11000000","          558.88"
"19-Nov-2010","-","-","-","     4951.46","        8731101","          495.19"
"22-Nov-2010","-","-","-","     4986.32","        5683853","          339.17"
"23-Nov-2010","-","-","-","     4971.98","        6944859","          381.82"
"24-Nov-2010","-","-","-","     4953.47","        5501409","          333.82"
"25-Nov-2010","-","-","-","     4889.72","       12800000","          652.34"
"26-Nov-2010","-","-","-","     4903.72","        9874594","          483.14"
"29-Nov-2010","-","-","-","     4946.97","        7025354","          381.97"
"30-Nov-2010","-","-","-","     4959.69","       15700000","          806.99"
"01-Dec-2010","-","-","-","     5039.96","       10600000","          483.72"
"02-Dec-2010","-","-","-","     5057.02","        9063985","          430.40"
"03-Dec-2010","-","-","-","     5049.20","        9079042","          439.75"
"06-Dec-2010","-","-","-","     5042.58","        8070658","          389.35"
"07-Dec-2010","-","-","-","     5066.64","        7739390","          385.40"
"08-Dec-2010","-","-","-","     5053.63","        6563533","          342.38"
"09-Dec-2010","-","-","-","     4891.48","        8235354","          450.55"
"10-Dec-2010","-","-","-","     4908.78","        8708232","          455.69"
"13-Dec-2010","-","-","-","     4957.71","        7009720","          358.42"
"14-Dec-2010","-","-","-","     5003.06","        5095628","          254.51"
"15-Dec-2010","-","-","-","     4925.47","        5008806","          286.09"
"16-Dec-2010","-","-","-","     4939.42","        4116883","          231.61"
"20-Dec-2010","-","-","-","     4880.89","        5694416","          304.73"
"21-Dec-2010","-","-","-","     4875.31","        6989976","          386.69"
"22-Dec-2010","-","-","-","     4865.27","        6200772","          470.64"
"23-Dec-2010","-","-","-","     4911.14","        3829545","          211.35"
"24-Dec-2010","-","-","-","     4973.58","        4342984","          214.22"
"27-Dec-2010","-","-","-","     5007.91","        4089560","          216.09"
"28-Dec-2010","-","-","-","     5039.43","        5758868","          288.65"
"29-Dec-2010","-","-","-","     5050.39","        5241501","          268.04"
"30-Dec-2010","-","-","-","     5065.59","        5733220","          313.91"
"31-Dec-2010","-","-","-","     5085.38","        4834842","          299.79"
"03-Jan-2011","-","-","-","     5108.29","        4195785","          208.45"
"04-Jan-2011","-","-","-","     5166.88","        5886248","          313.20"
"05-Jan-2011","-","-","-","     5172.90","        5003564","          296.95"
"06-Jan-2011","-","-","-","     5167.48","        5502933","          288.05"
"07-Jan-2011","-","-","-","     5056.58","        4183859","          219.69"
"10-Jan-2011","-","-","-","     4944.56","        4201230","          223.67"
"11-Jan-2011","-","-","-","     4936.32","        5362903","          269.26"
"12-Jan-2011","-","-","-","     4971.74","        5056371","          275.44"
"13-Jan-2011","-","-","-","     4940.33","        4475309","          225.59"
"14-Jan-2011","-","-","-","     4906.39","        4715721","          239.26"
"17-Jan-2011","-","-","-","     4877.18","        4634741","          214.38"
"18-Jan-2011","-","-","-","     4956.08","        7763972","          311.05"
"19-Jan-2011","-","-","-","     4925.94","        5877589","          261.81"
"20-Jan-2011","-","-","-","     4925.89","        8056658","          373.83"
"21-Jan-2011","-","-","-","     4916.67","        4703328","          268.11"
"24-Jan-2011","-","-","-","     4908.20","        3736543","          263.98"
"25-Jan-2011","-","-","-","     4835.08","        3842320","          277.56"
"27-Jan-2011","-","-","-","     4703.44","        9502805","          527.04"
"28-Jan-2011","-","-","-","     4659.12","       10039138","          443.99"
"31-Jan-2011","     4633.30","     4700.60","     4593.90","     4689.80","        8490698","          417.91"
"01-Feb-2011","     4705.80","     4723.95","     4598.10","     4629.25","        5790961","          370.04"
"02-Feb-2011","     4643.65","     4672.30","     4603.25","     4630.20","        5623062","          254.74"
"03-Feb-2011","     4618.95","     4662.35","     4605.40","     4640.90","        4922965","          212.66"
"04-Feb-2011","     4637.85","     4679.55","     4557.10","     4573.25","        6773132","          310.72"
"07-Feb-2011","     4550.40","     4558.60","     4490.00","     4500.20","        5803103","          247.24"
"08-Feb-2011","     4541.70","     4541.70","     4411.45","     4427.60","        6750345","          279.35"
"09-Feb-2011","     4422.90","     4466.60","     4354.70","     4373.25","        9354532","          383.43"
"10-Feb-2011","     4358.45","     4419.50","     4356.80","     4393.40","        7895428","          323.76"
"11-Feb-2011","     4387.80","     4437.45","     4367.85","     4428.70","        4377147","          190.17"
"14-Feb-2011","     4436.65","     4525.25","     4432.35","     4515.20","        4611205","          213.00"
"15-Feb-2011","     4520.95","     4553.25","     4449.55","     4498.35","        4467334","          199.43"
"16-Feb-2011","     4485.70","     4552.20","     4433.25","     4451.35","        4267927","          207.54"
"17-Feb-2011","     4458.75","     4500.85","     4437.60","     4477.45","        5523145","          235.16"
"18-Feb-2011","     4479.85","     4518.10","     4456.95","     4463.25","        6440248","          287.28"
"21-Feb-2011","     4460.60","     4507.40","     4427.00","     4497.30","        4625973","          209.41"
"22-Feb-2011","     4489.45","     4489.45","     4432.65","     4458.95","        6059160","          282.16"
"23-Feb-2011","     4459.85","     4472.70","     4418.95","     4426.40","        6249323","          316.41"
"24-Feb-2011","     4412.90","     4422.90","     4274.25","     4300.25","       10849118","          510.99"
"25-Feb-2011","     4337.30","     4368.80","     4300.80","     4328.10","        7225859","          295.12"
"28-Feb-2011","     4338.45","     4404.75","     4317.80","     4331.05","        7068064","          282.29"
"01-Mar-2011","     4334.60","     4481.55","     4334.60","     4473.65","        8783193","          352.25"
"03-Mar-2011","     4458.90","     4485.55","     4425.00","     4456.40","        8573629","          346.98"
"04-Mar-2011","     4481.85","     4499.70","     4438.10","     4446.75","        5779488","          235.48"
"07-Mar-2011","     4433.65","     4438.40","     4375.35","     4427.35","        4257466","          192.60"
"08-Mar-2011","     4440.95","     4472.25","     4432.45","     4447.20","        4465237","          196.80"
"09-Mar-2011","     4451.75","     4466.85","     4394.30","     4425.05","        6081100","          286.90"
"10-Mar-2011","     4424.20","     4424.20","     4386.25","     4395.65","        3933184","          187.67"
"11-Mar-2011","     4384.90","     4429.35","     4345.20","     4386.85","        5449340","          225.10"
"14-Mar-2011","     4381.00","     4428.75","     4364.70","     4419.85","        3764536","          178.99"
"15-Mar-2011","     4379.95","     4401.10","     4307.30","     4346.20","        6075230","          280.97"
"16-Mar-2011","     4359.45","     4426.00","     4359.45","     4408.95","        4312742","          240.49"
"17-Mar-2011","     4377.85","     4417.95","     4363.65","     4385.50","        4368213","          207.62"
"18-Mar-2011","     4405.80","     4417.05","     4331.15","     4340.00","        4930050","          215.81"
"21-Mar-2011","     4352.40","     4368.05","     4336.35","     4344.80","        6084236","          270.89"
"22-Mar-2011","     4347.20","     4397.65","     4347.20","     4389.75","        6559609","          270.71"
"23-Mar-2011","     4396.90","     4473.85","     4393.55","     4462.30","        4686460","          191.66"
"24-Mar-2011","     4469.25","     4495.50","     4454.45","     4463.05","        3923370","          178.09"
"25-Mar-2011","     4501.55","     4501.55","     4468.55","     4480.40","        5661261","          250.56"
"28-Mar-2011","     4477.60","     4500.30","     4426.85","     4441.45","        7869844","          351.29"
"29-Mar-2011","     4433.40","     4481.45","     4422.35","     4469.30","        6425431","          309.37"
